UDID,Headline_Alt,Chunk_ID,Chunk_Token_Count,Chunk_Text,Chunk_Embedding,Chunk_Context_Prepend
D1028,Negotiation,D1028_08,78,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### How much is this used?

Commercial negotiations are a very common strategy to resolve IP disputes. Even where parties decide to take more formal enforcement action, they will often continue to seek to resolve their dispute through negotiations to avoid the time and expense of enforcement action.",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_09,40,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### Who can use this?

Anyone whose IP is being infringed.",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_10,61,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### Who's involved?

* IP right owner/s or authorised users of IP.
* Alleged infringer(s).
* (Optional) IP professionals acting on parties' behalf.",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_11,351,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### What do you need to proceed?

It's important to get all the factual details right and evaluate the merits of your claims before you reach out to the other party. Here are some things you might want to check and consider before talking to the other party:  

* The status and details of the relevant IP in the jurisdiction where the alleged infringement/dispute occurred. This includes checking the status of your IP registrations, and whether the alleged infringer has registered IP rights with IP Australia or overseas IP offices.
* Ensuring your claims do not amount to baseless accusations which would be seen as unjustified threats.
* The identity and contact details of the other party - it's important to make sure you speak to the correct party.

Throughout the negotiation with the other party, it can be helpful to remember to:  

* Make sure you stay calm and professional throughout the conversation, avoiding emotional, accusatory language.
* Focus on the issues at hand, not the personalities of the other parties involved.
* Acknowledge that problems are often caused by misunderstanding or oversight, and that a mutually beneficial outcome can often be reached.
* Be clear on the terms of agreement you reached with the other party, writing down the agreement in detail at the end of the conversation and making sure you enter into a legally binding agreement that reflects the negotiated outcome. An IP lawyer can assist you with negotiations or recording the outcomes in a legally binding agreement.

It can be difficult to determine whether negotiations are a suitable option. An IP professional can help you make this assessment and advise what steps would work best in your situation.",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_12,383,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### See also

Information about commercialisation:  

* [How To Commercialise My IP | IP Australia](https://www.ipaustralia.gov.au/manage-my-ip/how-to-commercialise-my-ip)
* [How To Licence My IP | IP Australia](https://www.ipaustralia.gov.au/manage-my-ip/how-to-commercialise-my-ip/how-to-licence-my-ip#:~:text=Licensing%20involves%20the%20owner%20of,IP%20in%20exchange%20for%20payment.)
* [Licence royalties | IP Australia](https://www.ipaustralia.gov.au/manage-my-ip/how-to-commercialise-my-ip/how-to-licence-my-ip/licence-royalties)
* [An example of a letter of consent | IPA Manuals](https://manuals.ipaustralia.gov.au/trademark/annex-a1---an-example-of-a-letter-of-consent)  ([Example for plant breeder's right](https://manuals.ipaustralia.gov.au/trademark/annex-4---an-example-of-a-pbr-letter-of-consent) )

Information about resolving disputes:  

* [What To Consider Before Taking Legal Action | IP Australia](https://www.ipaustralia.gov.au/manage-my-ip/someone-is-using-my-ip/what-to-consider-before-taking-legal-action)
* [Five steps to resolve your dispute | ASBFEO](https://www.asbfeo.gov.au/disputes-assistance/five-steps-resolve-your-dispute)
* [Your Guide to Dispute Resolution | Attorney-General's Department](https://www.ag.gov.au/legal-system/publications/your-guide-dispute-resolution)",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_13,221,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### Exercise caution before making accusations of infringement

Making an unjustified threat that you will start legal action against another person for IP infringement can result in liability for compensation or damages or an order that you stop making the threat. Proving infringement is an important issue that should be considered before taking entering into negotiations. 

*Before you take any action, you should consider whether you need legal or professional advice specific to your situation. It is important to know what rights you have, what remedies are open to you, and the cost and likelihood of success. IP Australia provides information on*[*getting professional assistance with your IP*](https://www.ipaustralia.gov.au/understanding-ip/get-professional-assistance-with-your-ip) *. In addition, the Institute of Patent and Trade Mark Attorneys Australia (IPTA) offers free*[*30 minute consultations with an attorney*](https://ipta.org.au/community/get-free-consultation/) *.*",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
D1028,Negotiation,D1028_14,88,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party
### Want to give us feedback?

Send us an [email](mailto:ipfirstresponse@ipaustralia.gov.au).\
Fill out our [feedback form](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy).",,"Agree to a formal commercial arrangement
Negotiation
Work with an IP professional to come to an agreement with another party"
Dxxxx,,Dxxxx_ERROR,0,Markdown file not found.,,"ProvideOpportunityStopInfringement

Discover how ProvideOpportunityStopInfringement empowers you to protect intellectual property rights and prevent unauthorized use effectively."
E1013,Complaints,E1013_01,192,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively.
*This IP First Response website has been designed to help IP rights holders navigate IP infringement and enforcement by making it visible, accessible, and to provide information about the factors involved in pursuing different options. It does not provide legal, business or other professional advice, and none of the content should be regarded as recommending a specific course of action. We welcome any feedback via our* [*IP First Response feedback form*](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy) *and by*[*emailing us*](mailto:IPFirstResponse@IPAustralia.gov.au?subject=Feedback%20on%20IP%20First%20Response)*.*",,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively."
E1013,Complaints,E1013_02,436,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively.
### What is it?

If you are unhappy with how a lawyer or a patent or trade marks attorney has acted, you may be able to make a formal complaint to the body that regulates them. This process is meant to protect the public, keep professional standards high, and deal with serious misconduct. 

For lawyers, complaints are handled by the relevant regulator in each state and territory. They can look into both service issues (such as poor communication or delays) and conduct issues (such as dishonesty or serious breaches of professional rules). 

For registered patent and trade marks attorneys, complaints go to the **Trans-Tasman IP Attorneys Board** (TTIPAB). This Board makes sure attorneys follow their Code of Conduct, which requires them to act lawfully, in the best interests of clients and in the public interest. 

Before making a formal complaint, it is often worth trying to resolve the problem directly with the lawyer or attorney, or someone more senior in their firm. Many issues can be addressed through clearer communication or by following the firm's own complaint process. 

To issue a complaint you will usually need to provide: 

* Your name and contact details.
* The name of the lawyer or attorney.
* A clear description of what happened and when.
* Copies of relevant documents, emails, or agreements.

There are often **time limits**. Many regulators will not investigate matters that happened more than three years ago, unless there are special circumstances or it is in the public interest. 

After you lodge a complaint, the regulator may: 

* Dismiss it if there is not enough evidence or it is outside their scope.
* Offer mediation to help both sides reach agreement.
* Investigate to decide if professional rules were broken.

**Please note:** Regulators usually cannot order a lawyer or attorney to pay you compensation. If you want compensation, you may need to look at other dispute resolution processes or court action.",,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively."
E1013,Complaints,E1013_03,278,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively.
### See also

[How to lodge a complaint with the TTIAB](https://www.ttipattorney.gov.au/for-clients/how-to-lodge-a-complaint/reasons-to-make-a-complaint)  

[Reasons to make a complaint to the TTIAB](https://www.ttipattorney.gov.au/for-clients/how-to-lodge-a-complaint/reasons-to-make-a-complaint)  

[Law Society of the ACT](https://www.actlawsociety.asn.au/)  

[Office of the NSW Legal Services Commissioner](http://www.olsc.nsw.gov.au/)  

[Law Society NT](http://lawsocietynt.asn.au/)   

[Legal Services Commission](http://www.lsc.qld.gov.au/)   

[Legal Profession Conduct Commissioner](https://lpcc.sa.gov.au/)   

[Law Society of Tasmania](https://www.lst.org.au/)  

[Victorian Legal Services Board & Commissioner](http://www.lsbc.vic.gov.au/)   

[Legal Practice Board of Western Australia](http://www.lpbwa.org.au/)",,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively."
E1013,Complaints,E1013_04,105,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively.
### Want to give us feedback?

Send us an [email](mailto:ipfirstresponse@ipaustralia.gov.au).\
Fill out our [feedback form](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy).",,"How can I make a complaint about a lawyer or attorney?
Complaints
Learn how to file a complaint against a lawyer or attorney, understand the process, and know your rights for addressing legal service issues effectively."
D1067,Notification of prior art,D1067_01,200,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
*This IP First Response website has been designed to help IP rights holders navigate IP infringement and enforcement by making it visible, accessible, and to provide information about the factors involved in pursuing different options. It does not provide legal, business or other professional advice, and none of the content should be regarded as recommending a specific course of action. We welcome any feedback via our* [*IP First Response feedback form*](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy) *and by*[*emailing us*](mailto:IPFirstResponse@IPAustralia.gov.au?subject=Feedback%20on%20IP%20First%20Response)*.*",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_02,387,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What is it?

Third Party Notification of Prior Art lets you raise concerns about someone else's patent application directly with IP Australia *before* it's accepted or granted. You do this by lodging a 'section 27 notice', which alerts the examiner to earlier work - known as 'prior art' - that may show the application lacks novelty or inventiveness. 

*Section 27 notices* are allowed up to three months after the *notice of* acceptance of an application. Formal opposition becomes available after the patent is *accepted*, and court or administrative action may be possible after the grant of the patent. 

You can raise the same kinds of concerns about a patent at different points in its life - but the mechanism you use depends on the patent's current status. 

Raising concerns during examination can be quicker, simpler and less costly. It gives the examiner a chance to consider your evidence before a decision is made. If successful, this could prevent a patent from being granted at all--avoiding future disputes. 

You don't need to own a patent or be directly affected to file a notice. Anyone can use this option if they have access to useful prior art and act within the time window. 

This is a one-way process: the examiner considers your materials, but you won't be told the outcome, and you can't argue your case. There are still other channels in which you can pursue the matter if the patent is accepted despite the S27 submissions. 

It is also important to consider that the document(s) raised under the s27(1) notice were published prior to the relevant priority date of the patent application.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_03,140,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What are the benefits?

* Quick and free to lodge via IP Australia's online system.
* Allows you to influence examination without needing to file a formal opposition.
* No need to be an IP owner or have legal standing.
* Helps protect your freedom to operate by challenging overly broad or undeserved patents.
* Can avoid or reduce later costs by addressing issues early.
* May prompt the examiner to reject or narrow the applicant's patent application.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_04,95,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What are the risks?

* Submissions become public and can be seen by the patent applicant.
* Mistakes (like poor translations, unclear submission, or weak supporting evidence) may reduce the impact of your submission.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_05,173,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What are the possible outcomes?

The examiner will review the submission and decide what to do. 

* The examiner raises objections based on your notice, and the application may be rejected if the objections are not overcome.
* Objections raised due to the S27 submissions may lead to the applicant amending their claims, potentially reducing the scope of protection.
* The examiner decides your notice doesn't change their view.

If the examination proceeds and no other issues are found, the application will be accepted, and you may need to consider alternate avenues of opposition if you still believe the patent should not proceed to grant.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_06,113,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What might the costs be?

There's no fee paid to IP Australia to lodge a section 27 notice. 

If you chose engage an IP professional, such as a patent attorney, to assist making your case you may incur fees. Actual costs depend on the complexity and level of professional help used.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_07,123,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### How much time might be involved?

The notice itself can be prepared and lodged quickly, often in a day or two. 

However, identifying good-quality prior art may take more time. Translating and verifying documents may also cause delays. Notices must be lodged after the application is *published,* and up to three months after notice *acceptance*.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_08,70,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### How much is this used?

S27 notices  are rarely submitted to IP Australia.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_09,88,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### Who can use this?

* Any individual or business; there is no need to own a patent or be directly affected.
* This can only be submitted within the allowed time window.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_10,106,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### Who's involved?

* You (or your representative) lodging the section 27 notice.
* The patent applicant (who will be notified of your submission).
* The IP Australia examiner handling the patent application.
* Optional: Patent attorney or IP professional assisting with your notice.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_11,163,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### What do you need to proceed?

* Identify the patent application number and title.
* Find examples of prior art that may affect novelty or inventiveness.
* Ensure the prior art meets the criteria of 'publicly available' before the patent's 'priority date'.
* Provide documents or reliable links (and translations if not in English).
* Submit via [IP Australia's eServices](https://portal.ipaustralia.gov.au/login)  portal (use the general eService request or the specific link in AusPat).
* Keep records of your submission.",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_12,198,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### See also

* [5.6.4.5 Third Party Notifications | IPA Manuals](https://manuals.ipaustralia.gov.au/patent/5.6.4.5-third-party-notifications)
* [Challenge a new or amended patent | IP Australia First Response](https://ipfirstresponse.ipaustralia.gov.au/options/challenge-new-or-amended-patent)
* [Challenge a granted patent | IP Australia First Response](https://ipfirstresponse.ipaustralia.gov.au/options/challenge-granted-patent-0)
* [Seek binding, authoritative decisions | IP Australia First Response](https://ipfirstresponse.ipaustralia.gov.au/options/court-patents)",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
D1067,Notification of prior art,D1067_13,113,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted.
### Want to give us feedback?

Send us an [email](mailto:ipfirstresponse@ipaustralia.gov.au).\
Fill out our [feedback form](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy).",,"Prevent a patent under examination from being granted
Notification of prior art
Submit a third-party notification of prior art (S27) to alert IP Australia to earlier work that may show a patent application lacks novelty or inventiveness and thus cannot be granted."
C1015,Apply for a patent,C1015_01,183,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
*This IP First Response website has been designed to help IP rights holders navigate IP infringement and enforcement by making it visible, accessible, and to provide information about the factors involved in pursuing different options. It does not provide legal, business or other professional advice, and none of the content should be regarded as recommending a specific course of action. We welcome any feedback via our* [*IP First Response feedback form*](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy) *and by*[*emailing us*](mailto:IPFirstResponse@IPAustralia.gov.au?subject=Feedback%20on%20IP%20First%20Response)*.*",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_02,448,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What is it?

Applying for a patent is one way to protect a new product, process or method that you've developed. 

A patent application is a formal request to IP Australia to be granted exclusive rights over your invention. If granted, a patent can stop others from making, using, or selling your invention in Australia without your permission. 

Patents are typically used for inventions that are new, useful and involve an inventive step. This could include anything from a physical product to a chemical process, mechanical tool or software-enabled system. 

You don't need a granted patent to start selling your product, but a patent can strengthen your legal position and give you more control over how your invention is used by others. 

It is important to note that disclosing your invention can create issues later on for your patent application - if you are considering applying for a patent, it is important to avoid publicly disclosing your invention. 

You can apply for a standard patent or a provisional application first--each has different costs, benefits and timeframes. Provisional applications are often used as a first step to secure a priority date while you refine your invention or seek investors. 

A provisional application does not offer any patent protection, and simply acts as a placeholder while you decide whether to continue with the patenting process. A provisional application gives you 12 months to consider your options, and most importantly, it establishes your priority date.  

If you wish to proceed with the application process (and enter the examination stage), you will need to file a standard application. Importantly, you can use the priority date from your provisional application in your standard application. This is of particular value if there is a competitor who has filed a patent application - if they are both directed towards a similar process, you would have a greater chance of being granted the patent owing to your earlier priority date.  

It is important to note that any features claimed in your standard application must have also been disclosed in your provisional application if you wish to claim the earlier priority date.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_03,124,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What are the benefits?

* Gives you exclusive rights to your invention for up to 20 years.
* Stops others from legally copying, using or profiting from your invention.
* Builds your bargaining power with investors, licensees or competitors.
* Can increase the commercial value of your product or business.
* May deter others from trying to copy your idea once they see it's protected.
* Positions you to take legal action if suspected infringement occurs.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_04,132,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What are the risks?

* Filing a patent may result in details of your invention becoming public.
* The process can take years and may not result in a granted patent.
* Competitors may try to challenge your application or patent.
* Costs may be significant, especially if you use a patent attorney or seek international protection.
* A granted patent only protects you in the country where it was filed.
* You may need to enforce the patent yourself if someone uses your invention without permission.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_05,140,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What are the possible outcomes?

* Your patent is granted, and you receive exclusive legal rights.
* Your application is rejected due to lack of novelty, inventive step or other criteria (such as a lack of support for the claims, or other issues with the specification such as a lack of clarity).
* Your patent is opposed by a third party, leading to a hearing or negotiation.
* You withdraw the application or let it lapse due to cost, complexity or commercial decisions.
* You license or sell the patent to another party.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_06,216,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What might the costs be?

Patent costs vary depending on the type of application and whether you use professional support. 

* **Provisional patent application**: From around $110 if self-filed with IP Australia (as discussed above, a provisional application does not offer any patent protection, and simply acts as a placeholder while you consider your options).
* **Standard patent application**: Filing starts at $400, with potential additional costs for examination, maintenance and legal advice.
* **Patent attorney fees**: May range from $2,000 to over $10,000 depending on complexity.
* **Ongoing fees**: Annual renewal fees start at $300 at the 4th anniversary and steadily increase to $2815 for the 19th anniversary (i.e. for the 20th year).

If you seek patent protection in other countries, additional international filing and translation fees will apply.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_07,117,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### How much time might be involved?

The patent process can take: 

* A few days for a provisional application.
* 6 months to 2+ years for a standard patent (longer if examined late or challenged).
* Up to 5 years or more in complex cases.

If you want quicker protection while exploring your options, filing a provisional application may give you breathing room for 12 months.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_08,53,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### How much is this used?

Over 30,000 patents are filed annually in Australia.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_09,69,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### Who can use this?

* Anyone who has developed a new invention that is not yet publicly disclosed.
* Individuals, businesses or researchers who want exclusive rights to their innovation.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_10,86,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### Who's involved?

* The applicant (you or your business).
* IP Australia, who examines and grants patents.
* Optional: a registered patent attorney who can draft and file your application.
* Optional: competitors or third parties who may oppose the patent.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_11,119,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### What do you need to proceed?

* A clear description of your invention--what it is, how it works, and how it's different.
* A decision on whether to file a provisional or standard application.
* An account with IP Australia's online services.
* Budget to pay application and examination fees.
* Optional: get help from a registered patent attorney.
* A plan for international protection if you need overseas rights.",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_12,176,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### See also

* [Patents | IP Australia](https://www.ipaustralia.gov.au/patents)
* [How to apply for a patent | IP Australia](https://www.ipaustralia.gov.au/patents/how-to-apply-for-a-standard-patent)
* [Find an IP attorney or firm | Trans-Tasman IP Attorneys Board](https://www.ttipattorney.gov.au/for-clients/how-to-engage-an-attorney/find-an-ip-attorney-or-firm)
* [Getting help with your IP | IP Australia](https://www.ipaustralia.gov.au/understanding-ip/get-professional-assistance-with-your-ip)",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
C1015,Apply for a patent,C1015_13,96,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention.
### Want to give us feedback?

Send us an [email](mailto:ipfirstresponse@ipaustralia.gov.au).\
Fill out our [feedback form](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy).",,"Apply for a patent to protect your invention from being copied 
Apply for a patent
Prepare and submit formal patent applications to IP Australia to secure exclusive rights for your invention."
D1038,eCommerce platform,D1038_01,177,"Notify online marketplaces of infringement on their platform
eCommerce platform
Request infringing material is removed from online marketplaces and platforms
*This IP First Response website has been designed to help IP rights holders navigate IP infringement and enforcement by making it visible, accessible, and to provide information about the factors involved in pursuing different options. It does not provide legal, business or other professional advice, and none of the content should be regarded as recommending a specific course of action. We welcome any feedback via our* [*IP First Response feedback form*](https://ipaustralia.au1.qualtrics.com/jfe/form/SV_6LKlgPWZqiheCiy)  *and by* [*emailing us*](mailto:IPFirstResponse@IPAustralia.gov.au?subject=Feedback%20on%20IP%20First%20Response)*.*",,"Notify online marketplaces of infringement on their platform
eCommerce platform
Request infringing material is removed from online marketplaces and platforms"
